dataset,cell_id,protocol_id,split,split_seed,evaluation_partition,lpo_held_protocols,is_held_protocol,early_ratio,future_mask_definition,source_file,source_sha256,preprocessing_version,preprocessing_sha256
xjtu_lpo,2C_battery-1,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,2C_battery-2,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,2C_battery-3,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,2C_battery-4,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,2C_battery-5,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,2C_battery-6,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,2C_battery-7,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,2C_battery-8,Batch-1_2C,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-1,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-2,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-3,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-4,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-5,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-6,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-7,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R2.5_battery-8,Batch-3_R2.5,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-1,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-2,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-3,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-4,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-5,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-6,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-7,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,Sim_satellite_battery-8,Batch-6_Sim_satellite,train,2026,train,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-1,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-2,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-3,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-4,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-5,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-6,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-7,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
xjtu_lpo,R3_battery-8,Batch-4_R3,val,2026,val,Batch-2_3C;Batch-5_RW,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/XJTU/xjtu_lpo_records.pkl,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde,scripts/DATASETS/build_xjtu_lpo.py,8b7449ed0906e46a263f3f2d92c310f77bde11a1a2b2cf00cc7778cd50ff6a42
